word,original_forms,length,frequency,log_frequency,difficulty,skip_probability,regression_probability,total_occurrences
coretta,Coretta,7,1.0,0.0,1.0,0.25,0.5,12
scott,Scott,5,35.709999999999994,1.552789850192782,0.8588372863461107,0.16666666666666666,0.16666666666666666,12
wedding,wedding,7,101.43,2.0061664254854317,0.8176212340467791,0.20833333333333334,0.041666666666666664,24
ceremony,ceremony,8,15.819999999999995,1.1992064791616572,0.8909812291671219,0.2916666666666667,0.16666666666666666,24
took,took,4,342.23999999999984,2.5343307672274524,0.7696062938884133,0.4583333333333333,0.0,24
place,place,5,602.67,2.7800795734842896,0.74726549331961,0.4166666666666667,0.08333333333333333,12
scotts,Scott's,6,1.0,0.0,1.0,0.4166666666666667,0.16666666666666666,12
house,"House, house",5,514.0,2.710963118995273,0.7535488073640675,0.26506024096385544,0.08433734939759036,83
marion,"Marion,",6,1.0,0.0,1.0,0.5833333333333334,0.4166666666666667,12
alabama,"Alabama,, Alabama.",7,4.569999999999998,0.65991620006985,0.9400076181754679,0.08333333333333333,0.041666666666666664,24
performed,performed,9,7.310000000000001,0.8639173769578606,0.9214620566401946,0.16666666666666666,0.3333333333333333,12
kings,King's,5,8.960000000000003,0.9523080096621256,0.9134265445761703,0.16666666666666666,0.16666666666666666,12
dexter,Dexter,6,6.5900000000000025,0.81888541459401,0.9255558714005444,0.5833333333333334,0.0,12
avenue,Avenue,6,16.88,1.2273724422896364,0.8884206870645786,0.5,0.08333333333333333,12
baptist,Baptist,7,2.310000000000001,0.3636119798921442,0.9669443654643503,0.4166666666666667,0.2916666666666667,24
montgomery,"Montgomery,",10,6.04,0.7810369386211317,0.9289966419435333,0.08333333333333333,0.08333333333333333,12
reverend,Reverend,8,18.88,1.2760019899620507,0.8839998190943593,0.25,0.16666666666666666,24
luther,Luther,6,11.979999999999999,1.0784568180532927,0.9019584710860645,0.625,0.08333333333333333,24
phd,"Ph.D., Ph.D.,",3,1.0,0.0,1.0,0.4166666666666667,0.16666666666666666,24
boston,"Boston, Boston.",6,24.019999999999985,1.380573003066886,0.8744933633575565,0.16666666666666666,0.03333333333333333,60
university,"(University, University, University,, University.",10,23.59000000000003,1.3727279408855961,0.8752065508285806,0.24427480916030533,0.08396946564885496,131
15,"15,",2,1.0,0.0,1.0,0.6949152542372882,0.1016949152542373,59
1929,1929,4,1.0,0.0,1.0,0.5833333333333334,0.16666666666666666,12
nobel,Nobel,5,3.2399999999999998,0.5105450102066126,0.9535868172539443,0.3695652173913043,0.17391304347826086,46
laureate,"Laureate,",8,0.14000000000000004,-0.8538719643217619,1.0776247240292511,0.4166666666666667,0.3333333333333333,12
minister,"Minister, Minister,, minister,",8,18.45000000000002,1.2659963704950787,0.8849094208640836,0.25,0.15,60
african,African,7,6.759999999999999,0.8299466959416363,0.9245503003689421,0.2916666666666667,0.08333333333333333,24
civil,"Civil, civil",5,15.940000000000005,1.2024883170600942,0.8906828802672637,0.4444444444444444,0.027777777777777776,36
rights,rights,6,29.61000000000001,1.4714384073892999,0.8662328720555185,0.3333333333333333,0.041666666666666664,24
activist,activist.,8,0.9800000000000003,-0.00877392430750515,1.0007976294825005,0.0,0.0,12
awarded,awarded,7,2.4699999999999993,0.39269695325966575,0.9643002769763945,0.11428571428571428,0.17142857142857143,35
presidential,"Presidential, presidential",12,5.590000000000001,0.7474118078864228,0.9320534720103245,0.1875,0.20833333333333334,48
medal,"Medal, Medal.",5,11.569999999999995,1.0633333589517493,0.9033333310043864,0.125,0.125,24
freedom,Freedom.,7,33.10000000000001,1.5198279937757189,0.8618338187476623,0.0,0.0,12
following,"Following, following, following:",9,45.28999999999997,1.6560023206829557,0.8494543344833684,0.08602150537634409,0.10752688172043011,93
campaign,"Campaign, campaign, campaign,",8,16.779999999999987,1.224791956492681,0.888655276682484,0.1388888888888889,0.1388888888888889,36
instrumental,instrumental,12,1.5300000000000005,0.18469143081759878,0.9832098699256732,0.08333333333333333,0.08333333333333333,24
founding,founding,8,1.75,0.24303804868629442,0.9779056319376096,0.08333333333333333,0.0,12
southern,Southern,8,11.61,1.0648322197385736,0.9031970709328566,0.3333333333333333,0.25,12
christian,Christian,9,15.900000000000004,1.2013971243204513,0.8907820796072313,0.25,0.25,12
leadership,Leadership,10,4.880000000000001,0.6884198220027108,0.9374163798179355,0.25,0.08333333333333333,12
conference,Conference,10,25.41,1.4050046650503696,0.8722723031772391,0.16666666666666666,0.16666666666666666,12
sclc,(SCLC),4,1.0,0.0,1.0,0.25,0.08333333333333333,12
1957,"(1957),, 1957,",4,1.0,0.0,1.0,0.5833333333333334,0.20833333333333334,24
created,created,7,23.429999999999996,1.3697722885969628,0.8754752464911849,0.125,0.125,24
harness,harness,7,2.61,0.4166405073382809,0.9621235902419745,0.3333333333333333,0.0,12
moral,moral,5,13.51,1.1306553490220304,0.8972131500889061,0.3333333333333333,0.25,12
authority,authority,9,21.220000000000013,1.3267453795653212,0.8793867836758799,0.08333333333333333,0.041666666666666664,24
organizing,organizing,10,1.9600000000000006,0.29225607135647597,0.9734312662403203,0.4166666666666667,0.3333333333333333,12
black,black,5,167.94000000000003,2.2251541488498066,0.7977132591954722,0.5833333333333334,0.0,12
churches,churches,8,3.0399999999999996,0.4828735836087538,0.9561024014901135,0.25,0.08333333333333333,12
conduct,conduct,7,11.099999999999996,1.0453229787866574,0.904970638292122,0.3333333333333333,0.16666666666666666,12
nonviolent,"Nonviolent, nonviolent",10,0.63,-0.2006594505464181,1.018241768231493,0.25,0.027777777777777776,36
protests,protests,8,1.08,0.03342375548694974,0.9969614767739136,0.4166666666666667,0.16666666666666666,12
service,"Service, service",7,79.92000000000003,1.9026554752179263,0.8270313204347343,0.125,0.3333333333333333,24
reform,reform.,6,3.61,0.5575072019056578,0.9493175270994859,0.0,0.0,12
organizations,organization's,13,1.3900000000000003,0.14301480025409502,0.9869986545223549,0.0,0.25,12
principles,principles,10,6.0,0.7781512503836437,0.9292589772378506,0.16666666666666666,0.0,12
criticized,criticized,10,0.6500000000000001,-0.18708664335714434,1.0170078766688313,0.16666666666666666,0.08333333333333333,12
younger,"younger,",7,24.650000000000002,1.3918169236132487,0.8734711887624319,0.3333333333333333,0.16666666666666666,12
more,more,4,1298.589999999999,3.113472054195494,0.7169570859822276,0.5,0.08333333333333333,36
radical,radical,7,4.269999999999999,0.630427875025024,0.9426883749977252,0.4166666666666667,0.08333333333333333,12
blacks,blacks,6,3.3299999999999987,0.52244423350632,0.9525050696812437,0.3333333333333333,0.0,12
challenged,challenged,10,4.04,0.6063813651106048,0.9448744213535817,0.3333333333333333,0.08333333333333333,12
student,"Student, student",7,43.039999999999985,1.6338722626583322,0.8514661579401518,0.34782608695652173,0.043478260869565216,23
coordinating,Coordinating,12,1.1200000000000003,0.04921802267018165,0.9955256343027107,0.16666666666666666,0.16666666666666666,12
committee,Committee,9,22.019999999999996,1.3428173146357336,0.8779256986694789,0.16666666666666666,0.125,24
sncc,(SNCC),4,1.0,0.0,1.0,0.3333333333333333,0.08333333333333333,12
headed,headed,6,30.77999999999999,1.4882686154954603,0.8647028531367765,0.25,0.08333333333333333,12
foreman,Foreman.,7,5.549999999999998,0.7442929831226762,0.9323370015343021,0.0,0.0,12
atlanta,"Atlanta,",7,6.549999999999998,0.8162412999917829,0.9257962454552923,0.3333333333333333,0.16666666666666666,12
georgia,Georgia,7,18.0,1.2552725051033062,0.8858843177178812,0.3333333333333333,0.16666666666666666,12
rev,Rev.,3,4.0600000000000005,0.6085260335771939,0.9446794514929824,0.6666666666666666,0.08333333333333333,12
alberta,Alberta,7,0.37000000000000005,-0.431798275933005,1.0392543887211825,0.16666666666666666,0.5,12
williams,Williams,8,16.78,1.2247919564926817,0.8886552766824832,0.16666666666666666,0.3333333333333333,12
morehouse,Morehouse,9,1.0,0.0,1.0,0.16666666666666666,0.16666666666666666,12
bachelor,Bachelor,8,9.879999999999997,0.9947569445876282,0.9095675504920339,0.125,0.25,24
sociology,Sociology,9,0.43,-0.3665315444204134,1.0333210494927647,0.3333333333333333,0.5,12
1948,"1948, 1948), 1948.",4,1.0,0.0,1.0,0.22916666666666666,0.08333333333333333,48
application,application,11,10.0,1.0,0.9090909090909088,0.08333333333333333,0.16666666666666666,12
yale,"Yale, Yale.",4,14.389999999999988,1.1580607939366054,0.8947217460057639,0.35,0.15,60
divinity,Divinity,8,0.84,-0.0757207139381184,1.0068837012671021,0.375,0.20833333333333334,24
rejected,"rejected,",8,6.61,0.8202014594856403,0.9254362309558511,0.4166666666666667,0.0,12
crozer,Crozer,6,1.0,0.0,1.0,0.5,0.0,12
theological,Theological,11,0.39000000000000007,-0.40893539297350073,1.0371759448157725,0.16666666666666666,0.3333333333333333,12
seminary,Seminary,8,1.0399999999999998,0.01703333929878037,0.998451514609202,0.08333333333333333,0.16666666666666666,12
chester,"Chester,",7,6.269999999999999,0.7972675408307165,0.9275211326517531,0.08333333333333333,0.08333333333333333,12
pennsylvania,Pennsylvania,12,4.689999999999999,0.6711728427150834,0.9389842870259019,0.3333333333333333,0.3333333333333333,24
1,"1,, [1]",1,1.0,0.0,1.0,0.5531914893617021,0.0425531914893617,47
1951,1951.,4,1.0,0.0,1.0,0.0,0.0,12
systematic,Systematic,10,0.59,-0.2291479883578558,1.0208316353052598,0.16666666666666666,0.3333333333333333,12
theology,theology,8,0.71,-0.14874165128092473,1.0135219682982657,0.16666666666666666,0.16666666666666666,12
gail,"""Gail, Gail",4,6.629999999999996,0.8215135284047727,0.9253169519632033,0.2708333333333333,0.125,48
1925,"1925,, 1925;",4,1.0,0.0,1.0,0.16666666666666666,0.2916666666666667,24
march,"(March, March",5,24.019999999999985,1.380573003066886,0.8744933633575568,0.5352112676056338,0.1267605633802817,71
husband,husband,7,194.79999999999998,2.289588952542597,0.7918555497688547,0.4166666666666667,0.08333333333333333,12
hollywood,"Hollywood, Hollywood,, Hollywood.",9,27.980000000000015,1.4468477101558082,0.8684683899858355,0.2978723404255319,0.14893617021276595,47
pursue,pursue,6,6.4099999999999975,0.8068580295188176,0.9266492700437438,0.3333333333333333,0.0,12
career,"career, career,",6,45.20000000000002,1.6551384348113816,0.8495328695626015,0.3333333333333333,0.125,48
motion,motion,6,18.96,1.277838333002047,0.8838328788179952,0.3055555555555556,0.19444444444444445,36
pictures,"pictures, pictures,",8,68.18000000000005,1.833656996892872,0.8333039093733752,0.3333333333333333,0.041666666666666664,24
1947,"1947, 1947), 1947,",4,1.0,0.0,1.0,0.3611111111111111,0.1388888888888889,36
made,made,4,561.2900000000004,2.7491873048537245,0.7500738813769344,0.38235294117647056,0.0,34
picture,picture,7,138.45000000000002,2.1412929600815933,0.8053370036289459,0.16666666666666666,0.0,12
debut,debut,5,2.5900000000000016,0.41329976408125185,0.962427294174432,0.21739130434782608,0.043478260869565216,23
comedy,comedy,6,11.800000000000006,1.071882007306125,0.9025561811539894,0.3888888888888889,0.3333333333333333,36
film,film,4,65.25,1.814580516010321,0.8350381349081529,0.5833333333333334,0.1388888888888889,72
short,short.,5,85.63,1.9326259440217823,0.8243067323616559,0.0,0.0,12
minor,minor,5,12.819999999999995,1.1078880251827987,0.8992829068015634,0.43478260869565216,0.043478260869565216,23
roles,roles,5,2.899999999999999,0.4623979978989558,0.9579638183728217,0.375,0.041666666666666664,24
another,"Another, another",7,509.22000000000025,2.706905452560295,0.7539176861308826,0.14893617021276595,0.1702127659574468,47
four,four,4,255.78000000000006,2.4078665830307755,0.7811030379062931,0.3333333333333333,0.08333333333333333,12
films,"films, films,",5,14.710000000000012,1.1676126727275293,0.8938533933884051,0.43333333333333335,0.1,60
landing,landing,7,16.039999999999996,1.2052043639481447,0.8904359669138048,0.4166666666666667,0.16666666666666666,12
supporting,"Supporting, supporting",10,4.5900000000000025,0.6618126855372615,0.9398352104057038,0.375,0.125,24
role,"Role, role, role,",4,18.22000000000002,1.2605483726369788,0.8854046933966375,0.4074074074074074,0.09876543209876543,81
under,under,5,261.92,2.4181686620678673,0.7801664852665579,0.4791666666666667,0.16666666666666666,48
star,"Star, star, star,",4,81.35,1.9103575572728753,0.8263311311570118,0.4576271186440678,0.11864406779661017,59
roy,Roy,3,1.0,0.0,1.0,0.2916666666666667,0.20833333333333334,24
rogers,Rogers,6,7.549999999999998,0.8779469516291881,0.920186640760983,0.4166666666666667,0.16666666666666666,12
western,Western,7,13.31,1.1241780554746752,0.8978019949568472,0.3055555555555556,0.027777777777777776,36
far,Far,3,220.76,2.343920385393226,0.7869163286006158,0.25,0.16666666666666666,12
frontier,Frontier.,8,3.270000000000001,0.5145477526602862,0.953222931576338,0.0,0.0,12
than,than,4,738.7999999999997,2.8685268867682048,0.7392248284756177,0.5625,0.10416666666666667,48
dozen,dozen,5,24.13999999999999,1.3827372657613308,0.8742966122035155,0.625,0.125,24
genre,genre,5,1.0600000000000003,0.02530586526477026,0.9976994667941118,0.75,0.25,12
included,included,8,7.490000000000003,0.8744818176994658,0.9205016529364121,0.25,0.1111111111111111,36
fourteen,fourteen,8,6.53,0.814913181275074,0.925916983520448,0.16666666666666666,0.08333333333333333,12
singing,singing,7,44.73000000000001,1.6505988981726576,0.8499455547115766,0.20833333333333334,0.08333333333333333,24
cowboy,cowboy,6,18.979999999999997,1.2782962080912736,0.8837912538098839,0.08333333333333333,0.08333333333333333,12
gene,"""Gene, Gene",4,14.569999999999995,1.1634595517699895,0.8942309498390916,0.4166666666666667,0.25,24
autry,"Autry, Autry.",5,1.0,0.0,1.0,0.08333333333333333,0.0,24
1950,"1950, 1950,",4,1.0,0.0,1.0,0.25,0.05555555555555555,36
guest,guest,5,39.940000000000026,1.6014080605346834,0.8544174490423017,0.6521739130434783,0.21739130434782608,23
television,"Television, television",10,33.90000000000006,1.5301996982030825,0.8608909365269944,0.18867924528301888,0.10377358490566038,106
westerns,"Westerns,",8,0.7300000000000001,-0.1366771398795441,1.0124251945345042,0.0,0.0,12
notably,notably,7,0.4299999999999999,-0.3665315444204135,1.0333210494927652,0.4583333333333333,0.20833333333333334,24
lone,"""Lone",4,5.25,0.7201593034059569,0.9345309724176403,0.5833333333333334,0.0,12
ranger,"Ranger""",6,7.430000000000002,0.8709888137605754,0.9208191987490385,0.3333333333333333,0.08333333333333333,12
cisco,"""Cisco",5,1.67,0.22271647114758328,0.9797530480774926,0.4166666666666667,0.0,12
kid,"Kid""",3,339.19999999999993,2.5304558435846762,0.7699585596741203,0.3333333333333333,0.0,12
plus,plus,4,47.04,1.6724673130680825,0.8479575169938106,0.5,0.0,12
passed,passed,6,51.590000000000025,1.712565527873309,0.8443122247387899,0.16666666666666666,0.08333333333333333,12
away,away,4,730.8999999999997,2.863857961883973,0.739649276192366,0.75,0.0,12
cancer,cancer,6,22.329999999999995,1.348888723071438,0.877373752448051,0.5833333333333334,0.08333333333333333,12
los,Los,3,1.0,0.0,1.0,0.4166666666666667,0.041666666666666664,24
angeles,"Angeles, Angeles,",7,30.409999999999997,1.4830164201441323,0.8651803254414429,0.25,0.08333333333333333,24
interred,interred,8,0.17999999999999997,-0.7447274948966939,1.067702499536063,0.08333333333333333,0.08333333333333333,12
forest,Forest,6,18.88,1.2760019899620507,0.8839998190943593,0.3333333333333333,0.125,24
lawn,Lawn,4,12.35,1.0916669575956846,0.9007575493094832,0.375,0.08333333333333333,24
hills,Hills,5,20.139999999999997,1.304059466217599,0.881449139434764,0.5,0.08333333333333333,12
cemetery,"Cemetery, Cemetery.",8,8.69,0.9390197764486669,0.9146345657773941,0.041666666666666664,0.041666666666666664,24
daughter,"(daughter, daughter, daughter,",8,171.35000000000022,2.2338841087658894,0.7969196264758281,0.2222222222222222,0.1728395061728395,81
small,small,5,124.96000000000001,2.096771016533225,0.8093844530424337,0.35294117647058826,0.029411764705882353,34
doctor,"doctor,",6,263.94,2.421505212360507,0.7798631625126812,0.16666666666666666,0.08333333333333333,12
jeanne,Jeanne,6,0.24000000000000007,-0.6197887582883939,1.0563444325716722,0.3333333333333333,0.25,12
grayson,Grayson,7,1.0,0.0,1.0,0.16666666666666666,0.08333333333333333,12
hospital,hospital,8,124.20000000000003,2.0941215958405617,0.8096253094690399,0.25,0.16666666666666666,12
little,Little,6,1446.3899999999996,3.160285410531845,0.7127013263152867,0.3333333333333333,0.08333333333333333,36
arkansas,"Arkansas, Arkansas.",8,2.0,0.3010299956639812,0.9726336367578199,0.125,0.041666666666666664,24
mcgehee,"McGehee,",7,1.0,0.0,1.0,0.3333333333333333,0.08333333333333333,12
raised,raised,6,25.730000000000015,1.4104397862103466,0.8717782012536048,0.2978723404255319,0.1702127659574468,47
been,been,4,1736.7299999999989,3.239732306285618,0.7054788812467621,0.323943661971831,0.14084507042253522,71
dancing,dancing,7,54.38999999999999,1.7355190588151712,0.8422255401077118,0.16666666666666666,0.08333333333333333,12
since,since,5,314.98,2.4982829786613716,0.7728833655762389,0.5,0.0,12
childhood,childhood,9,14.180000000000005,1.151676230847048,0.8953021608320865,0.25,0.08333333333333333,12
graduating,graduating,10,2.5099999999999993,0.399673721481038,0.963666025319906,0.16666666666666666,0.16666666666666666,12
high,high,4,195.0,2.2900346113625165,0.79181503533068,0.4583333333333333,0.125,24
scool,scool,5,1.0,0.0,1.0,0.4166666666666667,0.0,12
study,study,5,49.039999999999985,1.6905504615103581,0.8463135944081494,0.6956521739130435,0.34782608695652173,23
drama,drama,5,20.16000000000001,1.3044905277734882,0.8814099520205921,0.22727272727272727,0.09090909090909091,22
girls,girl's,5,208.34999999999994,2.3187935047932973,0.7892005904733369,0.25,0.16666666666666666,12
