word,original_forms,length,frequency,log_frequency,predictability,skip_probability,total_occurrences
isham,"Isham,",5,1.0,0.0,0.00010000000000000003,0.3333333333333333,12
marge,Marge,5,4.409999999999999,0.6444385894678387,0.00010000000000000003,0.3333333333333333,12
wooley,"Wooley, Wooley),, Wooley,",6,1.0,0.0,9.999999999999994e-05,0.3333333333333333,36
pittman,"Pittman,",7,1.0,0.0,0.00010000000000000003,0.3333333333333333,12
trotter,"Trotter,",7,0.43,-0.3665315444204134,0.00010000000000000003,0.3333333333333333,12
attendance,attendance,10,2.6499999999999995,0.42324587393680785,0.00010000000000000003,0.3333333333333333,12
1987,"(1987),",4,1.0,0.0,0.00010000000000000003,0.3333333333333333,12
together,together,8,383.38999999999993,2.583640780943042,0.00015228745729994417,0.3333333333333333,12
detachments,detachments,11,0.039999999999999994,-1.3979400086720375,0.00010000000000000003,0.3333333333333333,12
aboard,aboard,6,26.63,1.4253711664389412,0.00010000000000000003,0.3333333333333333,12
lichfield,Lichfield,9,1.0,0.0,9.999999999999999e-05,0.3333333333333333,24
battle,battle,6,42.25,1.6258267132857112,0.000498594211412847,0.3333333333333333,12
tenth,Tenth,5,4.1599999999999975,0.6190933306267431,9.999999999999994e-05,0.3333333333333333,36
park,Park,4,72.12,1.858055718050365,0.00010000000000000003,0.3333333333333333,12
85,"85,",2,1.0,0.0,0.00010000000000000003,0.3333333333333333,12
commanding,Commanding,10,6.900000000000001,0.8388490907372556,0.00010000000000000003,0.3333333333333333,12
olson,Olson,5,1.0,0.0,9.999999999999999e-05,0.3333333333333333,24
utah,Utah,4,4.8999999999999995,0.6901960800285137,0.00010000000000000003,0.3333333333333333,12
1955,"1955, 1955), 1955,, 1955.",4,1.0,0.0,7.555555555555552e-05,0.3333333333333333,45
expeditionary,Expeditionary,13,0.29,-0.537602002101044,0.00010000000000000003,0.3333333333333333,12
stuart,"Stuart,",6,12.76,1.1058506743851435,0.00010000000000000003,0.3333333333333333,12
motor,Motor,5,13.159999999999998,1.119255889277937,0.0791712648540612,0.3333333333333333,12
harvard,Harvard,7,14.100000000000014,1.14921911265538,0.0006929526521679973,0.3333333333333333,60
given,given,5,95.11999999999993,1.9782718416106353,0.00196382064946084,0.3333333333333333,33
lamarck,"Lamarck,",7,1.0,0.0,0.00010000000000000003,0.3333333333333333,12
discovered,"""discovered""",10,28.759999999999994,1.458788881710845,0.00010000000000000003,0.3333333333333333,12
studying,studying,8,19.349999999999998,1.28668096935493,0.003793143958337896,0.3333333333333333,12
views,views,5,4.04,0.6063813651106048,0.00010000000000000003,0.3333333333333333,12
majority,majority,8,5.119999999999999,0.7092699609758305,0.00010000000000000003,0.3333333333333333,12
nova,Nova,4,5.29,0.723455672035186,0.00010000000000000003,0.3333333333333333,12
bargain,bargain,7,12.0,1.0791812460476249,0.00010000000000000003,0.3333333333333333,12
czar,czar,4,0.6899999999999998,-0.16115090926274475,0.00010000000000000003,0.3333333333333333,12
houses,houses,6,19.12,1.281487887940081,0.00010000000000000003,0.3333333333333333,12
academy,Academy,7,12.409999999999998,1.0937717814987296,0.00010000000000000003,0.3333333333333333,12
1936,1936,4,1.0,0.0,0.00010000000000000003,0.3333333333333333,12
1919,"1919,",4,1.0,0.0,0.00010000000000000003,0.3333333333333333,12
discharge,discharge,9,6.4099999999999975,0.8068580295188176,0.00010000000000000003,0.3333333333333333,12
cbs,CBS,3,1.0,0.0,0.00010000000000000003,0.3333333333333333,12
ulysses,Ulysses,7,1.0399999999999998,0.01703333929878037,0.00010000000000000003,0.3333333333333333,12
join,join,4,83.43000000000002,1.9213222435838222,0.00163495257079458,0.3333333333333333,12
brave,Brave,5,31.709999999999997,1.5011962420270886,0.00010000000000000003,0.3333333333333333,12
pacifist,pacifist,8,0.6899999999999998,-0.16115090926274475,0.00010000000000000003,0.3333333333333333,12
1908,1908,4,1.0,0.0,0.00010000000000000003,0.3333333333333333,12
today,today),5,433.8000000000001,2.637289547678175,0.00010000000000000003,0.3333333333333333,12
stonyhurst,Stonyhurst,10,1.0,0.0,0.00010000000000000003,0.3333333333333333,12
foreign,foreign,7,22.289999999999996,1.3481100684802378,0.00020308631489779434,0.3333333333333333,12
gladys,Gladys,6,1.0,0.0,0.00010000000000000003,0.3333333333333333,12
excessive,excessive,9,2.43,0.3856062735983122,0.00010000000000000003,0.3333333333333333,12
otto,Otto,4,6.8400000000000025,0.8350561017201165,0.00010000000000000003,0.3333333333333333,12
four,four,4,255.78000000000006,2.4078665830307755,0.036315446956376805,0.3333333333333333,12
rights,rights,6,29.61000000000001,1.4714384073892999,0.10075176507496213,0.3333333333333333,24
pennsylvania,Pennsylvania,12,4.689999999999999,0.6711728427150834,9.999999999999999e-05,0.3333333333333333,24
blacks,blacks,6,3.3299999999999987,0.52244423350632,0.00010000000000000003,0.3333333333333333,12
participant,participant,11,0.59,-0.2291479883578558,0.00010000000000000003,0.3333333333333333,12
challenged,challenged,10,4.04,0.6063813651106048,0.00010000000000000003,0.3333333333333333,12
petitioned,petitioned,10,0.29,-0.537602002101044,0.00010000000000000003,0.3333333333333333,12
sociology,Sociology,9,0.43,-0.3665315444204134,0.00010000000000000003,0.3333333333333333,12
completing,completing,10,0.84,-0.07572071393811837,0.00010000000000000003,0.3333333333333333,12
mawr,"Mawr,",4,1.0,0.0,0.00010000000000000003,0.3333333333333333,12
some,"Some, some",4,1727.2400000000014,3.2373526869790985,0.00025926450748002354,0.3333333333333333,57
saviours,Saviour's,8,0.06000000000000002,-1.2218487496163564,0.00010000000000000003,0.3333333333333333,12
ranger,"Ranger""",6,7.430000000000002,0.8709888137605754,0.00010000000000000003,0.3333333333333333,12
georgia,Georgia,7,18.0,1.2552725051033062,0.00010000000000000003,0.3333333333333333,12
kid,"Kid""",3,339.19999999999993,2.5304558435846762,0.00010000000000000003,0.3333333333333333,12
player,player,6,37.76,1.5770319856260315,0.00010000000000000003,0.3333333333333333,12
ricos,Rico's,5,1.0,0.0,0.00010000000000000003,0.3333333333333333,12
atlanta,"Atlanta,",7,6.549999999999998,0.8162412999917829,0.00010000000000000003,0.3333333333333333,12
chevy,Chevy,5,3.43,0.5352941200427707,0.00010000000000000003,0.3333333333333333,12
forest,Forest,6,18.88,1.2760019899620507,0.0005443520323207599,0.3333333333333333,24
mcgehee,"McGehee,",7,1.0,0.0,0.00010000000000000003,0.3333333333333333,12
league,League,6,18.63,1.2702128548962432,0.4559379828096764,0.3333333333333333,24
sncc,(SNCC),4,1.0,0.0,0.00010000000000000003,0.3333333333333333,12
seat,seat,4,78.77999999999999,1.8964159764731223,0.019703454278657304,0.3333333333333333,12
little,Little,6,1446.3899999999996,3.160285410531845,0.0001343966119992059,0.3333333333333333,36
southern,Southern,8,11.61,1.0648322197385736,0.000837197045014963,0.3333333333333333,12
eight,eight,5,98.24,1.992288353797093,0.00010000000000000003,0.3333333333333333,12
jeanne,Jeanne,6,0.24000000000000007,-0.6197887582883939,0.00010000000000000003,0.3333333333333333,12
named,"(named, named",5,69.88000000000005,1.8443528963108942,0.00012067828442585125,0.3333333333333333,33
hippos,Hippos,6,0.22000000000000006,-0.6575773191777936,0.00010000000000000003,0.3333333333333333,12
excerpt,excerpt,7,0.09999999999999999,-1.0,0.00010000000000000003,0.3333333333333333,12
published,"published,",9,7.200000000000002,0.8573324964312689,0.00010000000000000003,0.3333333333333333,12
murder,murder;,6,112.09999999999998,2.049605612594973,0.00010000000000000003,0.3333333333333333,12
reported,reported,8,15.120000000000003,1.1795517911651878,0.0003669549051409341,0.3333333333333333,12
career,"career, career,",6,45.20000000000002,1.6551384348113816,0.07509491902505533,0.3333333333333333,48
pursue,pursue,6,6.4099999999999975,0.8068580295188176,0.00010000000000000003,0.3333333333333333,12
younger,"younger,",7,24.650000000000002,1.3918169236132487,0.00010000000000000003,0.3333333333333333,12
hawaii,Hawaii,6,11.960000000000003,1.0777311796523923,0.00010000000000000003,0.3333333333333333,12
conduct,conduct,7,11.099999999999996,1.0453229787866574,0.00010000000000000003,0.3333333333333333,12
kennedys,Kennedy's,8,1.0,0.0,0.00010000000000000003,0.3333333333333333,12
pictures,"pictures, pictures,",8,68.18000000000005,1.833656996892872,0.001857305747574307,0.3333333333333333,24
harness,harness,7,2.61,0.4166405073382809,0.00010000000000000003,0.3333333333333333,12
trouble,trouble,7,223.55000000000004,2.3493746742040504,0.0001405795489845549,0.3333333333333333,12
failing,failing,7,5.39,0.7315887651867387,0.00010000000000000003,0.3333333333333333,12
wrote,"wrote, wrote,",5,71.15999999999995,1.8522359394118868,0.0008439563666240286,0.3275862068965517,58
been,been,4,1736.7299999999989,3.239732306285618,0.12684083060375684,0.323943661971831,71
german,"German, German,, German.",6,31.840000000000003,1.5029730590656314,6.76470588235294e-05,0.3235294117647059,34
after,"After, after",5,682.5899999999974,2.8341599215391278,0.05635328675117291,0.32160804020100503,199
she,"She, she, she,",3,3732.879999999993,3.572044028989923,0.0013519656008163356,0.32051282051282054,312
including,including,9,27.55000000000001,1.4401216031878048,7.659574468085113e-05,0.3191489361702128,94
physicist,physicist,9,1.3500000000000005,0.13033376849500614,0.0001,0.3181818181818182,22
1815,"1815), 1815.",4,1.0,0.0,0.0,0.3181818181818182,22
julian,Julian,6,7.4099999999999975,0.8698182079793283,0.0001,0.3181818181818182,22
detroit,Detroit,7,10.550000000000004,1.0232524596337111,0.0,0.3181818181818182,22
continental,Continental,11,3.2900000000000005,0.5171958979499744,7.767873308910048e-05,0.3181818181818182,22
sister,sister,6,180.5300000000001,2.2565493821521945,0.0001,0.3181818181818182,22
business,"Business, Business""., business, business,",8,321.0,2.506505032404873,0.01417095736273956,0.3170731707317073,82
marine,Marine,6,14.080000000000013,1.1486026548060928,0.00024567095819873246,0.31666666666666665,60
against,against,7,201.72999999999982,2.30477048852326,0.3156455896630811,0.3142857142857143,35
many,many,4,359.4300000000001,2.5556143228862367,0.057655227950339366,0.3142857142857143,35
leonard,Leonard,7,12.430000000000005,1.0944711286416444,9.999999999999994e-05,0.3142857142857143,35
puerto,Puerto,6,4.139999999999999,0.6170003411208992,9.999999999999994e-05,0.3142857142857143,35
years,"years, years,, years., years;",5,568.69,2.7548755915667376,0.006287982762837075,0.3142857142857143,70
before,before,6,794.1399999999996,2.8998970715301042,6.857142857142857e-05,0.3142857142857143,35
mary,Mary,4,88.07999999999996,1.9448773059636977,8.430394527317662e-05,0.3125,80
member,"Member, member",6,28.780000000000065,1.4590907896005867,0.0061483197387440045,0.31092436974789917,119
he,"He, he, he,",2,7637.199999999891,3.882934163885085,0.014838687472884365,0.30713342140026423,1514
kerouac,Kerouac,7,1.0,0.0,9.999999999999994e-05,0.3055555555555556,36
motion,motion,6,18.96,1.277838333002047,9.999999999999994e-05,0.3055555555555556,36
western,Western,7,13.31,1.1241780554746752,0.0005633870895089496,0.3055555555555556,36
death,"death, death.",5,216.68999999999983,2.3358388695799546,0.0005494909520677186,0.3055555555555556,36
california,"California, California), California,, California.",10,38.67000000000005,1.5873741720730647,0.03007725080739611,0.30526315789473685,95
left,left,4,484.4500000000004,2.6852489602420073,0.0018551681457490512,0.30434782608695654,46
young,"Young,, young,",5,243.18000000000006,2.385927854125336,5.217391304347828e-05,0.30434782608695654,23
author,"author, author,, author.",6,7.939999999999999,0.8998205024270967,0.00035330477893243616,0.30434782608695654,46
did,did,3,2341.370000000001,3.3694700494339282,5.217391304347828e-05,0.30434782608695654,23
assumed,assumed,7,11.349999999999996,1.054995861529142,5.217391304347828e-05,0.30434782608695654,23
formed,formed,6,4.730000000000003,0.6748611407378111,5.217391304347828e-05,0.30434782608695654,23
church,"Church, church",6,69.67000000000002,1.8430458105345693,0.05832130621167958,0.30434782608695654,23
recordings,"recordings, recordings,",10,1.75,0.24303804868629442,0.0,0.30303030303030304,33
mileva,Mileva,6,1.0,0.0,9.999999999999995e-05,0.30303030303030304,33
charles,Charles,7,51.10000000000007,1.7084209001347122,0.00011347593106811644,0.3025210084033613,119
france,"France, France.",6,27.059999999999963,1.4323277922616033,0.00012016900008794599,0.3,60
hans,Hans,4,10.47,1.0199466816788423,0.00010000000000000002,0.3,10
couples,couple's,7,8.019999999999998,0.9041743682841636,0.00010000000000000002,0.3,10
february,"(February, February",8,5.490000000000005,0.7395723444500909,8.428571428571433e-05,0.3,70
macy,Macy,4,1.0,0.0,0.00010000000000000002,0.3,10
drums,drums,5,7.200000000000001,0.8573324964312687,0.00010000000000000002,0.3,10
nbcs,NBC's,4,1.0,0.0,0.00010000000000000002,0.3,10
sides,Sides,5,16.22,1.2100508498751374,0.0016460404048568478,0.3,10
1800,1800,4,1.0,0.0,0.00010000000000000002,0.3,10
koch,"Koch, Koch,",4,1.0,0.0,7.659574468085102e-05,0.2978723404255319,47
hollywood,"Hollywood, Hollywood,, Hollywood.",9,27.980000000000015,1.4468477101558082,0.001831693792618001,0.2978723404255319,47
appeared,appeared,8,9.779999999999989,0.9903388547876019,0.0002895351275109383,0.2978723404255319,47
raised,raised,6,25.730000000000015,1.4104397862103466,0.00018710705732868745,0.2978723404255319,47
states,"States, States.",6,54.10000000000015,1.733197265106576,0.5826025337068671,0.29411764705882354,153
often,often,5,57.349999999999966,1.7585334222372855,0.00013138867412293087,0.29411764705882354,34
1964,"(1964), 1964",4,1.0,0.0,3.5294117647058834e-05,0.29411764705882354,34
married,married,7,238.4900000000006,2.377470173582138,0.00027208537444222216,0.2926829268292683,123
1972,"1972,, 1972.",4,1.0,0.0,9.999999999999999e-05,0.2916666666666667,24
african,African,7,6.759999999999999,0.8299466959416363,9.999999999999999e-05,0.2916666666666667,24
name,name,4,641.8600000000002,2.807440311779372,0.00030912431779568894,0.2916666666666667,24
entered,entered,7,14.649999999999997,1.1658376246901279,0.0009911258857026094,0.2916666666666667,24
jackson,"Jackson,, Jackson.",7,32.669999999999995,1.5141491344754379,9.999999999999999e-05,0.2916666666666667,24
director,director,8,35.96000000000001,1.5558196830611906,9.999999999999999e-05,0.2916666666666667,24
1934,"1934, 1934)",4,1.0,0.0,9.999999999999999e-05,0.2916666666666667,24
carolina,"Carolina,, Carolina;",8,6.2,0.7923916894982539,9.999999999999999e-05,0.2916666666666667,24
ceremony,ceremony,8,15.819999999999995,1.1992064791616572,0.07304940502140661,0.2916666666666667,24
founder,founder,7,2.1199999999999997,0.3263358609287516,9.999999999999999e-05,0.2916666666666667,24
roy,Roy,3,1.0,0.0,9.999999999999999e-05,0.2916666666666667,24
novelist,"novelist, novelist,",8,1.1999999999999995,0.07918124604762485,9.999999999999999e-05,0.2916666666666667,24
educated,educated,8,5.53,0.7427251313046986,0.0002594941790936654,0.2916666666666667,24
merged,merged,6,0.4299999999999999,-0.3665315444204135,9.999999999999999e-05,0.2916666666666667,24
living,living,6,156.5300000000001,2.19459758524251,9.999999999999999e-05,0.2916666666666667,24
aron,Aron,4,1.0,0.0,9.999999999999999e-05,0.2916666666666667,24
three,"Three, three",5,542.2400000000004,2.734191551493299,0.004278220164172176,0.2898550724637681,69
brothers,"Brothers, brothers, brothers"",",8,47.05999999999996,1.6726519228400034,6.811594202898549e-05,0.2898550724637681,69
brown,Brown,5,60.11999999999992,1.779018971914869,0.00012501995696050113,0.288135593220339,59
leading,"Leading, leading",7,20.86000000000001,1.3193143040905115,0.00025917583302103485,0.2857142857142857,35
1921,"1921, 1921,",4,1.0,0.0,9.999999999999994e-05,0.2857142857142857,35
term,"term, term.",4,17.449999999999996,1.2417954312951986,0.00010000000000000002,0.2857142857142857,21
close,close,5,219.43000000000012,2.341296003110065,0.00038357624743918644,0.2857142857142857,35
show,"Show""., show",4,488.3500000000002,2.6887311920547985,6.857142857142857e-05,0.2857142857142857,35
starred,starred,7,0.7100000000000005,-0.1487416512809246,7.608695652173908e-05,0.2826086956521739,46
became,became,6,47.75,1.67897337591976,0.0009583114879735545,0.28187919463087246,149
cooper,"Cooper, Cooper),, Cooper.",6,17.38999999999999,1.2402995820027127,9.999999999999994e-05,0.2777777777777778,36
davis,"Davis, Davis,""",5,17.369999999999983,1.2397998184470973,0.00010000000000000009,0.2777777777777778,72
manners,Manners,7,12.759999999999994,1.1058506743851444,9.999999999999994e-05,0.2777777777777778,36
rock,"Rock, Rock,, Rock.",4,86.15999999999991,1.9353056902899246,0.00010031715994022481,0.2777777777777778,72
football,"Football, football,",8,37.52999999999998,1.5743785644130817,0.0014520356535917508,0.2777777777777778,36
maine,"Maine, Maine,, Maine;",5,5.53,0.7427251313046986,9.999999999999994e-05,0.2777777777777778,36
1997,"1997, 1997), 1997).",4,1.0,0.0,7.659574468085102e-05,0.2765957446808511,47
thomas,Thomas,6,32.07999999999998,1.506234359612124,9.930734222854532e-05,0.27586206896551724,58
nick,"Nick,",4,60.03999999999999,1.778440683571233,0.0,0.2727272727272727,11
co,"Co., Co.,",2,5.5900000000000025,0.7474118078864236,5.0000000000000016e-05,0.2727272727272727,22
widow,widow,5,12.099999999999996,1.0827853703164503,0.0,0.2727272727272727,11
c18391876,"(c1839-1876),",9,1.0,0.0,0.0,0.2727272727272727,11
inns,Inns,4,0.29,-0.537602002101044,0.00010000000000000003,0.2727272727272727,11
