word,original_forms,length,frequency,log_frequency,difficulty,predictability,logit_predictability,skip_probability,regression_probability,total_occurrences,pred_class
grandson,"(grandson, grandson, grandson,",8,7.980000000000008,0.9020028913507278,0.9179997371499337,0.00010000000000000007,-4.605120183487924,0.2535211267605634,0.15492957746478872,71,Class 1
near,"(near, near",4,83.09999999999995,1.9196010237841112,0.8254908160196265,9.999999999999994e-05,-4.605120183487923,0.42857142857142855,0.2,35,Class 1
elston,Elston,6,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.25,0.16666666666666666,12,Class 1
nottingham,"Nottingham,",10,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.25,0.0,12,Class 1
educated,educated,8,5.53,0.7427251313046986,0.9324795335177546,0.0002594941790936654,-4.246872178500358,0.2916666666666667,0.3333333333333333,24,Class 1
chesterfield,Chesterfield,12,0.25,-0.6020599913279624,1.0547327264843602,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.16666666666666666,12,Class 1
st,"St, St.",2,50.23999999999989,1.7010496307291407,0.8453591244791687,0.00019454952778618387,-4.44535827132948,0.5662650602409639,0.12048192771084337,83,Class 1
johns,John's,5,1.8799999999999992,0.27415784926367975,0.9750765591578472,0.18322327635140437,-0.7473301354764964,0.08333333333333333,0.25,12,Class 3
cambridge,"Cambridge, Cambridge,, Cambridge.",9,2.8199999999999976,0.45024910831936144,0.9590682628800585,9.999999999999994e-05,-4.605120183487923,0.027777777777777776,0.027777777777777776,36,Class 1
obtained,obtained,8,2.41,0.3820170425748684,0.9652711779477395,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.16666666666666666,12,Class 1
degree,"Degree, degree",6,14.879999999999997,1.1726029312098596,0.8933997335263777,0.18285102577624088,-3.165321085391914,0.26666666666666666,0.2,60,Class 1
edinburgh,Edinburgh,9,1.51,0.17897694729316946,0.9837293684278935,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.25,12,Class 1
medical,"Medical, medical",7,54.39000000000004,1.7355190588151712,0.8422255401077121,0.00012404557723345457,-4.514009317733335,0.17142857142857143,0.05714285714285714,35,Class 1
practised,practised,9,0.5700000000000001,-0.24412514432750856,1.0221931949388645,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.08333333333333333,12,Class 1
staffordshire,Staffordshire,13,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.25,0.0,12,Class 1
twenty,twenty,6,27.02,1.4316853446860114,0.869846786846726,0.0002620661836262973,-4.12332568815694,0.5833333333333334,0.25,12,Class 1
invited,invited,7,40.470000000000006,1.6071332043915663,0.8538969814189485,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.25,12,Class 1
him,"him, him.",3,3484.5100000000048,3.5421417152151076,0.6779871167986261,0.019813170776095356,-2.9607484687933967,0.4787234042553192,0.18085106382978725,94,Class 1
royal,"Royal,, royal",5,23.240000000000006,1.3662361237182943,0.8757967160256105,9.999999999999994e-05,-4.605120183487923,0.4722222222222222,0.16666666666666666,36,Class 1
declined,"declined, declined.",8,1.57,0.1958996524092337,0.9821909406900698,9.999999999999999e-05,-4.605120183487926,0.041666666666666664,0.125,24,Class 1
1781,1781,4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.0,0.08333333333333333,12,Class 1
suddenly,suddenly,8,55.96,1.7478777058197894,0.8411020267436554,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.0,12,Class 1
18th,18th,4,1.0,0.0,1.0,0.0003704944952206953,-3.950150703948587,0.6666666666666666,0.25,12,Class 1
important,important,9,207.59000000000006,2.3172064288998233,0.7893448701000163,0.07240381144038739,-1.2760877567253037,0.125,0.041666666666666664,24,Class 2
scientific,scientific,10,11.370000000000003,1.0557604646877357,0.9040217759374791,9.999999999999994e-05,-4.605120183487923,0.11428571428571428,0.14285714285714285,35,Class 1
zoonomia,Zoonomia,8,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.0,0.25,12,Class 1
17941796,"(1794-1796),",8,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.25,0.08333333333333333,12,Class 1
contains,contains,8,5.1000000000000005,0.7075701760979366,0.935675438536551,0.0007647067836328232,-3.587626543829865,0.08333333333333333,0.0,12,Class 1
system,"system, system.",6,91.51000000000008,1.9614685553507858,0.8216846767862914,0.0001020798096282986,-4.595023302394045,0.17142857142857143,0.08571428571428572,35,Class 1
pathology,"pathology,",9,1.43,0.15533603746506183,0.9858785420486309,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.0,12,Class 1
treatise,treatise,8,0.29,-0.537602002101044,1.0488729092819131,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.0,12,Class 1
generation,"""generation,"", Generation.",10,12.139999999999993,1.084218686739238,0.9014346648418868,9.999999999999999e-05,-4.605120183487926,0.125,0.125,24,Class 1
words,words,5,122.02,2.086431020656369,0.8103244526676027,0.0008419277044284535,-3.539487063403795,0.08333333333333333,0.0,12,Class 1
robert,Robert,6,63.18000000000004,1.8005796215691319,0.8363109434937147,0.0002351779737232437,-4.364065364951678,0.19791666666666666,0.23958333333333334,96,Class 1
anticipated,anticipated,11,2.6299999999999994,0.419955748489758,0.9618222046827491,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.16666666666666666,12,Class 1
views,views,5,4.04,0.6063813651106048,0.9448744213535817,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.0,12,Class 1
jeanbaptiste,Jean-Baptiste,12,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.4166666666666667,12,Class 1
lamarck,"Lamarck,",7,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.08333333333333333,12,Class 1
turn,turn,4,306.4700000000001,2.486387968341791,0.7739647301507463,0.17284325638296957,-0.7828045292601845,0.4166666666666667,0.08333333333333333,12,Class 3
regarded,regarded,8,2.04,0.30963016742589905,0.9718518029612822,0.00015838796581451795,-4.434630001400397,0.11428571428571428,0.17142857142857143,35,Class 1
have,have,4,6161.410000000003,3.7896801091039256,0.6554836264450973,0.04318391991991044,-1.9386564922921832,0.4444444444444444,0.05555555555555555,36,Class 1
foreshadowed,foreshadowed,12,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.08333333333333333,12,Class 1
theory,theory,6,28.61000000000001,1.4565178578052629,0.8675892856540669,0.00035399834990639624,-3.972932122550309,0.5,0.25,12,Class 1
evolution,evolution.,9,5.329999999999999,0.7267272090265723,0.9339338900884934,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
eunice,Eunice,6,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.0,0.16666666666666666,12,Class 1
kennedy,"Kennedy, Kennedy,, Kennedy.",7,11.730000000000013,1.0692980121155284,0.9027910898076785,0.10982083931558498,-3.7803977826195925,0.19047619047619047,0.10714285714285714,84,Class 1
shriver,"Shriver, Shriver,",7,0.3499999999999998,-0.45593195564972444,1.0414483596045203,0.324233340996979,-2.475799300576023,0.16666666666666666,0.2222222222222222,36,Class 1
1921,"1921, 1921,",4,1.0,0.0,1.0,9.999999999999994e-05,-4.605120183487923,0.2857142857142857,0.05714285714285714,35,Class 1
brookline,"Brookline,",9,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.25,12,Class 1
father,"father, father,, father.",6,554.4900000000002,2.7438937182327336,0.7505551165242964,0.01482240524591862,-3.025124959442076,0.25,0.19444444444444445,72,Class 1
p,P.,1,1.0,0.0,1.0,0.055774125186005524,-1.4145276780965632,0.75,0.16666666666666666,12,Class 2
mother,"mother, mother,, mother.)",6,479.9199999999993,2.681168848929398,0.7562573773700548,0.005690545170480109,-3.389593811954802,0.22033898305084745,0.05084745762711865,59,Class 1
rose,Rose,4,53.01999999999999,1.7244397233970752,0.8432327524184479,0.00011782326406930384,-4.528890706173484,0.4166666666666667,0.3333333333333333,24,Class 1
sargent,Sargent,7,1.0,0.0,1.0,9.999999999999999e-05,-4.605120183487926,0.25,0.375,24,Class 1
ambassador,ambassador,10,13.51,1.1306553490220304,0.8972131500889061,0.006820912862816146,-2.4904588418087314,0.16666666666666666,0.08333333333333333,12,Class 1
france,"France, France.",6,27.059999999999963,1.4323277922616033,0.8697883825216713,0.00012016900008794599,-4.535373769220997,0.3,0.15,60,Class 1
1968,"1968, 1968)",4,1.0,0.0,1.0,9.999999999999999e-05,-4.605120183487926,0.5833333333333334,0.041666666666666664,24,Class 1
1970,"1970), 1970,",4,1.0,0.0,1.0,9.999999999999999e-05,-4.605120183487926,0.375,0.041666666666666664,24,Class 1
democratic,Democratic,10,3.5499999999999994,0.5502283530550941,0.9499792406313552,0.00010000000000000003,-4.605120183487926,0.25,0.25,12,Class 1
vicepresidential,vice-presidential,16,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.16666666666666666,12,Class 1
1972,"1972,, 1972.",4,1.0,0.0,1.0,9.999999999999999e-05,-4.605120183487926,0.2916666666666667,0.0,24,Class 1
actively,actively,8,0.8200000000000002,-0.0861861476162833,1.0078351043287532,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.25,12,Class 1
campaigned,campaigned,10,0.24000000000000007,-0.6197887582883939,1.0563444325716722,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.16666666666666666,12,Class 1
arnold,"Arnold, Arnold;",6,8.449999999999998,0.9268567089496925,0.9157402991863922,9.999999999999999e-05,-4.605120183487926,0.4166666666666667,0.125,24,Class 1
schwarzeneggers,Schwarzenegger's,15,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.25,0.08333333333333333,12,Class 1
successful,successful,10,20.329999999999995,1.3081373786380386,0.8810784201238148,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.25,12,Class 1
bid,bid,3,12.589999999999991,1.1000257301078622,0.8999976608992848,9.999999999999994e-05,-4.605120183487923,0.4444444444444444,0.1388888888888889,36,Class 1
governor,"Governor, governor",8,26.83999999999999,1.4287825114969543,0.8701106807730036,0.002085038602604283,-4.055744430109326,0.16666666666666666,0.16666666666666666,48,Class 1
california,"California, California), California,, California.",10,38.67000000000005,1.5873741720730647,0.855693257084268,0.03007725080739611,-3.69488676750443,0.30526315789473685,0.14736842105263157,95,Class 1
2003,"2003), 2003,, 2003.",4,1.0,0.0,1.0,9.999999999999994e-05,-4.605120183487923,0.17647058823529413,0.029411764705882353,34,Class 1
king,"King, King), King,, King.",4,129.25,2.1114305517659777,0.808051768021273,9.999999999999976e-05,-4.605120183487917,0.4025974025974026,0.1038961038961039,154,Class 1
coretta,Coretta,7,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.25,0.5,12,Class 1
scott,Scott,5,35.709999999999994,1.552789850192782,0.8588372863461107,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.16666666666666666,12,Class 1
wedding,wedding,7,101.43,2.0061664254854317,0.8176212340467791,0.0001592123336715266,-4.409772823302958,0.20833333333333334,0.041666666666666664,24,Class 1
ceremony,ceremony,8,15.819999999999995,1.1992064791616572,0.8909812291671219,0.07304940502140661,-1.2707160820306391,0.2916666666666667,0.16666666666666666,24,Class 2
took,took,4,342.23999999999984,2.5343307672274524,0.7696062938884133,9.999999999999999e-05,-4.605120183487926,0.4583333333333333,0.0,24,Class 1
place,place,5,602.67,2.7800795734842896,0.74726549331961,0.038292274680869764,-1.6117312071437635,0.4166666666666667,0.08333333333333333,12,Class 1
scotts,Scott's,6,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.16666666666666666,12,Class 1
house,"House, house",5,514.0,2.710963118995273,0.7535488073640675,0.0021044728098579867,-3.7705060447668868,0.26506024096385544,0.08433734939759036,83,Class 1
marion,"Marion,",6,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.5833333333333334,0.4166666666666667,12,Class 1
alabama,"Alabama,, Alabama.",7,4.569999999999998,0.65991620006985,0.9400076181754679,9.999999999999999e-05,-4.605120183487926,0.08333333333333333,0.041666666666666664,24,Class 1
performed,performed,9,7.310000000000001,0.8639173769578606,0.9214620566401946,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.3333333333333333,12,Class 1
kings,King's,5,8.960000000000003,0.9523080096621256,0.9134265445761703,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.16666666666666666,12,Class 1
dexter,Dexter,6,6.5900000000000025,0.81888541459401,0.9255558714005444,0.00010000000000000003,-4.605120183487926,0.5833333333333334,0.0,12,Class 1
avenue,Avenue,6,16.88,1.2273724422896364,0.8884206870645786,0.00010000000000000003,-4.605120183487926,0.5,0.08333333333333333,12,Class 1
baptist,Baptist,7,2.310000000000001,0.3636119798921442,0.9669443654643503,9.999999999999999e-05,-4.605120183487926,0.4166666666666667,0.2916666666666667,24,Class 1
montgomery,"Montgomery,",10,6.04,0.7810369386211317,0.9289966419435333,0.00010000000000000003,-4.605120183487926,0.08333333333333333,0.08333333333333333,12,Class 1
reverend,Reverend,8,18.88,1.2760019899620507,0.8839998190943593,0.00012602371368396128,-4.500351592904377,0.25,0.16666666666666666,24,Class 1
luther,Luther,6,11.979999999999999,1.0784568180532927,0.9019584710860645,0.03518584936780885,-1.6556457487956484,0.625,0.08333333333333333,24,Class 1
phd,"Ph.D., Ph.D.,",3,1.0,0.0,1.0,9.999999999999999e-05,-4.605120183487926,0.4166666666666667,0.16666666666666666,24,Class 1
boston,"Boston, Boston.",6,24.019999999999985,1.380573003066886,0.8744933633575565,0.00047474164354741554,-4.149550139606636,0.16666666666666666,0.03333333333333333,60,Class 1
university,"(University, University, University,, University.",10,23.59000000000003,1.3727279408855961,0.8752065508285806,0.08983289819640825,-3.067696181413102,0.24427480916030533,0.08396946564885496,131,Class 1
15,"15,",2,1.0,0.0,1.0,0.00010000000000000005,-4.60512018348792,0.6949152542372882,0.1016949152542373,59,Class 1
1929,1929,4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.5833333333333334,0.16666666666666666,12,Class 1
nobel,Nobel,5,3.2399999999999998,0.5105450102066126,0.9535868172539443,9.999999999999998e-05,-4.60512018348792,0.3695652173913043,0.17391304347826086,46,Class 1
laureate,"Laureate,",8,0.14000000000000004,-0.8538719643217619,1.0776247240292511,0.00010000000000000003,-4.605120183487926,0.4166666666666667,0.3333333333333333,12,Class 1
minister,"Minister, Minister,, minister,",8,18.45000000000002,1.2659963704950787,0.8849094208640836,0.00010000000000000005,-4.605120183487921,0.25,0.15,60,Class 1
african,African,7,6.759999999999999,0.8299466959416363,0.9245503003689421,9.999999999999999e-05,-4.605120183487926,0.2916666666666667,0.08333333333333333,24,Class 1
civil,"Civil, civil",5,15.940000000000005,1.2024883170600942,0.8906828802672637,0.0060472183034084685,-3.2643667828794207,0.4444444444444444,0.027777777777777776,36,Class 1
rights,rights,6,29.61000000000001,1.4714384073892999,0.8662328720555185,0.10075176507496213,-1.7482332917456391,0.3333333333333333,0.041666666666666664,24,Class 1
activist,activist.,8,0.9800000000000003,-0.00877392430750515,1.0007976294825005,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
awarded,awarded,7,2.4699999999999993,0.39269695325966575,0.9643002769763945,0.0011982046961296706,-3.66018015692524,0.11428571428571428,0.17142857142857143,35,Class 1
presidential,"Presidential, presidential",12,5.590000000000001,0.7474118078864228,0.9320534720103245,0.00022990120055468245,-4.242471095134408,0.1875,0.20833333333333334,48,Class 1
medal,"Medal, Medal.",5,11.569999999999995,1.0633333589517493,0.9033333310043864,9.999999999999999e-05,-4.605120183487926,0.125,0.125,24,Class 1
freedom,Freedom.,7,33.10000000000001,1.5198279937757189,0.8618338187476623,0.00010000000000000003,-4.605120183487926,0.0,0.0,12,Class 1
following,"Following, following, following:",9,45.28999999999997,1.6560023206829557,0.8494543344833684,0.00034269558024953084,-4.245929625056347,0.08602150537634409,0.10752688172043011,93,Class 1
campaign,"Campaign, campaign, campaign,",8,16.779999999999987,1.224791956492681,0.888655276682484,9.999999999999994e-05,-4.605120183487923,0.1388888888888889,0.1388888888888889,36,Class 1
instrumental,instrumental,12,1.5300000000000005,0.18469143081759878,0.9832098699256732,9.999999999999999e-05,-4.605120183487926,0.08333333333333333,0.08333333333333333,24,Class 1
founding,founding,8,1.75,0.24303804868629442,0.9779056319376096,0.00015534088084432203,-4.384866635806563,0.08333333333333333,0.0,12,Class 1
southern,Southern,8,11.61,1.0648322197385736,0.9031970709328566,0.000837197045014963,-3.5423067746565784,0.3333333333333333,0.25,12,Class 1
christian,Christian,9,15.900000000000004,1.2013971243204513,0.8907820796072313,0.00010000000000000003,-4.605120183487926,0.25,0.25,12,Class 1
leadership,Leadership,10,4.880000000000001,0.6884198220027108,0.9374163798179355,0.00010000000000000003,-4.605120183487926,0.25,0.08333333333333333,12,Class 1
conference,Conference,10,25.41,1.4050046650503696,0.8722723031772391,0.00010000000000000003,-4.605120183487926,0.16666666666666666,0.16666666666666666,12,Class 1
sclc,(SCLC),4,1.0,0.0,1.0,0.00010000000000000003,-4.605120183487926,0.25,0.08333333333333333,12,Class 1
1957,"(1957),, 1957,",4,1.0,0.0,1.0,9.999999999999999e-05,-4.605120183487926,0.5833333333333334,0.20833333333333334,24,Class 1
created,created,7,23.429999999999996,1.3697722885969628,0.8754752464911849,0.00010318816835916797,-4.5896653475089115,0.125,0.125,24,Class 1
harness,harness,7,2.61,0.4166405073382809,0.9621235902419745,0.00010000000000000003,-4.605120183487926,0.3333333333333333,0.0,12,Class 1
moral,moral,5,13.51,1.1306553490220304,0.8972131500889061,0.0005292423215402354,-3.771767386912622,0.3333333333333333,0.25,12,Class 1
authority,authority,9,21.220000000000013,1.3267453795653212,0.8793867836758799,0.0022123643305673574,-3.662328034375505,0.08333333333333333,0.041666666666666664,24,Class 1
